CVE,epss,percentile,percentile_subset,timestamp,date,daily_cvss_baseScore,cve.lastModified_x,Unnamed: 0,cve.sourceIdentifier,cve.published,cve.lastModified_y,cve.vulnStatus,cve.references,cve.cisaExploitAdd,cve.cisaActionDue,cve.cisaRequiredAction,cve.cisaVulnerabilityName,description,vulnerable_cpes,num_references,cwe_list,cvss_version,cvss_vectorString,cvss_baseScore,cvss_baseSeverity,cvss_attackVector,cvss_attackComplexity,cvss_privilegesRequired,cvss_userInteraction,cvss_scope,cvss_confidentialityImpact,cvss_integrityImpact,cvss_availabilityImpact,cve,Team,isNetwork,NOprivilegesRequired,privileges_color,userInteraction,predicted_mean_daily_gain,predicted_total_gain,cvss_category,description_short,nvd_url
CVE-2025-10769,0.00057,0.17725,0.7599444958371878,2025-11-09,2025-11-09,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17691,0.7574005550416282,2025-11-10,2025-11-10,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17713,0.7569380203515264,2025-11-11,2025-11-11,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17751,0.7553191489361702,2025-11-12,2025-11-12,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.1778,0.7548566142460684,2025-11-13,2025-11-13,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17776,0.7543372657876475,2025-11-14,2025-11-14,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.1774,0.7529493407356003,2025-11-15,2025-11-15,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17705,0.7476289613694194,2025-11-16,2025-11-16,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.17673,0.7467036780013879,2025-11-17,2025-11-17,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.1336,0.7430025445292621,2025-11-18,2025-11-18,,,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
CVE-2025-10769,0.00057,0.13378,0.7416146194772149,2025-11-19,2025-11-19,9.8,2025-10-08T19:58:40.783,3034,cna@vuldb.com,2025-09-21 10:15:48.443,2025-10-08 19:58:40.783,Analyzed,"[{'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': 'cna@vuldb.com', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'Exploit']}, {'url': 'https://vuldb.com/?ctiid.325125', 'source': 'cna@vuldb.com', 'tags': ['Permissions Required', 'VDB Entry']}, {'url': 'https://vuldb.com/?id.325125', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649728', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://vuldb.com/?submit.649793', 'source': 'cna@vuldb.com', 'tags': ['Third Party Advisory', 'VDB Entry']}, {'url': 'https://github.com/ez-lbz/poc/issues/51', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://github.com/ez-lbz/poc/issues/51#issue-3391023368', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Broken Link']}, {'url': 'https://huntr.com/bounties/4066ce21-7148-44f5-8336-b1674c2f588d', 'source': '134c704f-9b21-4f2e-91b3-4a467353bcc0', 'tags': ['Third Party Advisory', 'Exploit']}]",,,,,A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the file /99/ImportSQLTable of the component H2 JDBC Driver. Such manipulation of the argument connection_url leads to deserialization. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,['cpe:2.3:a:h2o:h2o:*:*:*:*:*:*:*:*'],10.0,"['CWE-20', 'CWE-502', 'CWE-502']",3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,CVE-2025-10769,VisCount,,,,,,,Critical (9.0-10.0),A vulnerability has been found in h2oai h2o-3 up to 3.46.08. This affects an unknown function of the...,https://nvd.nist.gov/vuln/detail/CVE-2025-10769
